REF_ID;ORDEM_BD;;SITE;AREA_HA;MUNICIPALITY;STATE;COUNTRY;LONG_X;LAT_Y;PRECISION;HABITAT_TYPE;SURROUNDING_MATRIX__5_KM_BUFFER_;UC;RECORD_YEAR;RECORD_MONTH;DATA_TYPE;SPECIES;METHOD;N_POINTS;D_POINTS;LTR_EFF;LTR_ABD_10KM;LTR_DENS_KM2;LTR_DENS_HA;CAM_EFF;CAM_ABD;LT_EFF;LT_ABD;LT_DENS_KM2;LT_DENS_HA;OBS;filename
Unpublished data;ABUND0001;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.666618;-18.993189;10;Pantanal;Pantanal;NO;2012;January;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0002;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.66674;-18.989357;11;Pantanal;Pantanal;NO;2012;January;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0003;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.667475;-18.992259;12;Pantanal;Pantanal;NO;2012;January;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0004;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.667475;-18.992259;13;Pantanal;Pantanal;NO;2012;January;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0005;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.667475;-18.992259;14;Pantanal;Pantanal;NO;2012;January;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0006;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.668807;-18.991014;15;Pantanal;Pantanal;NO;2012;January;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0007;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.668807;-18.991014;16;Pantanal;Pantanal;NO;2012;January;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0008;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.669472;-18.991187;17;Pantanal;Pantanal;NO;2012;January;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0009;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.669472;-18.991187;18;Pantanal;Pantanal;NO;2012;January;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0010;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.669472;-18.991187;19;Pantanal;Pantanal;NO;2012;January;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0011;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.667986;-18.993209;20;Pantanal;Pantanal;NO;2012;January;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0012;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.66546;-18.992834;21;Pantanal;Pantanal;NO;2012;January;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0013;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664705;-18.990185;22;Pantanal;Pantanal;NO;2012;January;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0014;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664705;-18.990185;23;Pantanal;Pantanal;NO;2012;January;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0015;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664705;-18.990185;24;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0016;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664705;-18.990185;25;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0017;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664705;-18.990185;26;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0018;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664705;-18.990185;27;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0019;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664705;-18.990185;28;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0020;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664705;-18.990185;29;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0021;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664705;-18.990185;30;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0022;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664705;-18.990185;31;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0023;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664705;-18.990185;32;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0024;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664379;-18.991558;33;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0025;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664379;-18.991558;34;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0026;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.663557;-18.989188;35;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0027;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.662442;-18.991238;36;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0028;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.662524;-18.988021;37;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0029;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.665695;-18.98903;38;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0030;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.665695;-18.98903;39;Pantanal;Pantanal;NO;2012;February;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0031;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.665695;-18.98903;40;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0032;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664261;-18.988647;41;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0033;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664261;-18.988647;42;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0034;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664261;-18.988647;43;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0035;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.675402;-19.000344;44;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0036;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.675402;-19.000344;45;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0037;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.675402;-19.000344;46;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0038;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.675402;-19.000344;47;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0039;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.675402;-19.000344;48;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0040;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.675866;-19.001221;49;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0041;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.668853;-18.996717;50;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0042;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.668853;-18.996717;51;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0043;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.668875;-19.000359;52;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0044;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.667688;-18.999797;53;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0045;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664747;-18.997812;54;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0046;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664451;-18.993655;55;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0047;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664451;-18.993655;56;Pantanal;Pantanal;NO;2012;March;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0048;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664319;-18.997631;57;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0049;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664319;-18.997631;58;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0050;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664319;-18.997631;59;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0051;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664319;-18.997631;60;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0052;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.664319;-18.997631;61;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0053;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.663491;-18.993951;62;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0054;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.659569;-18.992742;63;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0055;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.659569;-18.992742;64;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0056;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.659569;-18.992742;65;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0057;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.659569;-18.992742;66;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0058;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.659569;-18.992742;67;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0059;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.659569;-18.992742;68;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0060;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.659569;-18.992742;69;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0061;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.659569;-18.992742;70;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0062;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.661345;-18.993161;71;Pantanal;Pantanal;NO;2012;April;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0063;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.661345;-18.993161;72;Pantanal;Pantanal;NO;2012;May;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0064;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.661345;-18.993161;73;Pantanal;Pantanal;NO;2012;May;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0065;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.661345;-18.993161;74;Pantanal;Pantanal;NO;2012;May;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0066;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.65933;-18.993582;75;Pantanal;Pantanal;NO;2012;May;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0067;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.65933;-18.993582;76;Pantanal;Pantanal;NO;2012;May;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0068;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.662629;-18.992757;77;Pantanal;Pantanal;NO;2012;May;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0069;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.662629;-18.992757;78;Pantanal;Pantanal;NO;2012;May;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0070;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.661771;-18.994174;79;Pantanal;Pantanal;NO;2012;May;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
Unpublished data;ABUND0071;;Fazenda Nhumirim;NA;Corumba;MS;Brazil;-56.663996;-18.993292;80;Pantanal;Pantanal;NO;2012;May;Abundance Precise;Sus scrofa;Camera trapping;281;500;NA;NA;NA;NA;4361;20;NA;NA;NA;NA;na;NEOTROPICAL_INVASIVE_MAMMALS_BarbantiDuarte_JM_2018_03_21_OCCOR_validchar.txt
